video_id,subject,action,camera,repetition,setup
S009C002P002R004A004,002,004,002,004,009
S009C002P002R004A005,002,005,002,004,009
S009C002P002R004A006,002,006,002,004,009
S009C002P002R004A007,002,007,002,004,009
S009C002P002R004A008,002,008,002,004,009
S009C002P002R004A009,002,009,002,004,009
S009C002P002R004A010,002,010,002,004,009
S009C002P002R005A001,002,011,002,005,009
S009C002P002R005A003,002,003,002,005,009
S009C002P002R005A004,002,004,002,005,009
S009C002P002R005A005,002,005,002,005,009
S009C002P002R005A006,002,006,002,005,009
S009C002P002R005A007,002,007,002,005,009
S009C002P002R005A008,002,008,002,005,009
S009C002P002R005A009,002,009,002,005,009
S009C002P002R005A010,002,010,002,005,009
S009C002P002R006A002,002,011,003,006,009
S009C002P002R006A003,002,003,003,006,009
S009C002P002R006A004,002,004,003,006,009
S009C002P002R006A009,002,009,003,006,009
S009C002P002R007A001,002,011,003,007,009
S009C002P002R007A003,002,003,003,007,009
S009C002P002R007A004,002,004,003,007,009
S009C002P002R007A005,002,005,003,007,009
S009C002P002R007A006,002,006,003,007,009
S009C002P002R007A007,002,007,003,007,009
S009C002P002R007A008,002,008,003,007,009
S009C002P002R007A009,002,009,003,007,009
S009C002P002R007A010,002,010,003,007,009
S009C002P002R008A002,002,011,004,008,009
S009C002P002R008A003,002,003,004,008,009
S009C002P002R008A004,002,004,004,008,009
S009C002P002R008A005,002,005,003,008,009
S009C002P002R008A006,002,006,003,008,009
S009C002P002R008A007,002,007,003,008,009
S009C002P002R008A008,002,008,003,008,009
S009C002P002R008A009,002,009,004,008,009
S009C002P002R008A010,002,010,003,008,009
S009C002P002R009A003,002,003,004,009,009
S009C002P002R009A004,002,004,004,009,009
S009C002P002R009A005,002,005,004,009,009
S009C002P002R009A006,002,006,004,009,009
S009C002P002R009A007,002,007,004,009,009
S009C002P002R009A008,002,008,004,009,009
S009C002P002R009A009,002,009,004,009,009
S009C002P002R009A010,002,010,004,009,009
S009C002P002R010A001,002,011,004,010,009
S009C002P002R010A002,002,011,004,010,009
S009C002P002R010A003,002,003,004,010,009
S009C002P002R010A004,002,004,004,010,009
S009C002P002R010A005,002,005,004,010,009
S009C002P002R010A006,002,006,004,010,009
S009C002P002R010A007,002,007,004,010,009
S009C002P002R010A008,002,008,004,010,009
S009C002P002R010A009,002,009,004,010,009
S009C002P002R010A010,002,010,004,010,009
S009C002P002R011A005,002,005,004,011,009
S009C002P002R011A006,002,006,004,011,009
S009C002P002R011A007,002,007,004,011,009
S009C002P002R011A008,002,008,004,011,009
S009C002P002R011A010,002,010,004,011,009
S009C002P003R001A002,003,011,001,001,009
S009C002P003R001A003,003,003,001,001,009
S009C002P003R001A004,003,004,001,001,009
S009C002P003R001A005,003,005,001,001,009
S009C002P003R001A006,003,006,001,001,009
S009C002P003R001A007,003,007,001,001,009
S009C002P003R001A008,003,008,001,001,009
S009C002P003R001A009,003,009,001,001,009
S009C002P003R001A010,003,010,001,001,009
S009C002P003R002A001,003,011,001,002,009
S009C002P003R002A003,003,003,001,002,009
S009C002P003R002A004,003,004,001,002,009
S009C002P003R002A005,003,005,001,002,009
S009C002P003R002A006,003,006,001,002,009
S009C002P003R002A007,003,007,001,002,009
S009C002P003R002A008,003,008,001,002,009
S009C002P003R002A009,003,009,001,002,009
S009C002P003R002A010,003,010,001,002,009
S009C002P003R003A002,003,011,001,003,009
S009C002P003R003A003,003,003,001,003,009
S009C002P003R003A004,003,004,001,003,009
S009C002P003R003A005,003,005,001,003,009
S009C002P003R003A006,003,006,001,003,009
S009C002P003R003A007,003,007,001,003,009
S009C002P003R003A008,003,008,001,003,009
S009C002P003R003A009,003,009,001,003,009
S009C002P003R003A010,003,010,001,003,009
S009C002P003R004A001,003,011,002,004,009
S009C002P003R004A003,003,003,002,004,009
S009C002P003R004A004,003,004,002,004,009
S009C002P003R004A005,003,005,002,004,009
S009C002P003R004A006,003,006,002,004,009
S009C002P003R004A007,003,007,002,004,009
S009C002P003R004A008,003,008,002,004,009
S009C002P003R004A009,003,009,002,004,009
S009C002P003R004A010,003,010,002,004,009
S009C002P003R005A002,003,011,002,005,009
S009C002P003R005A003,003,003,002,005,009
S009C002P003R005A004,003,004,002,005,009
S009C002P003R005A005,003,005,002,005,009
S009C002P003R005A006,003,006,002,005,009
S009C002P003R005A007,003,007,002,005,009
S009C002P003R005A008,003,008,002,005,009
S009C002P003R005A009,003,009,002,005,009
S009C002P003R005A010,003,010,002,005,009
S009C002P003R006A001,003,011,003,006,009
S009C002P003R006A003,003,003,003,006,009
S009C002P003R006A004,003,004,003,006,009
S009C002P003R006A009,003,009,003,006,009
S009C002P003R007A002,003,011,003,007,009
S009C002P003R007A003,003,003,003,007,009
S009C002P003R007A004,003,004,003,007,009
S009C002P003R007A005,003,005,003,007,009
S009C002P003R007A006,003,006,003,007,009
S009C002P003R007A007,003,007,003,007,009
S009C002P003R007A008,003,008,003,007,009
S009C002P003R007A009,003,009,003,007,009
S009C002P003R007A010,003,010,003,007,009
S009C002P003R008A001,003,011,004,008,009
S009C002P003R008A003,003,003,004,008,009
S009C002P003R008A004,003,004,004,008,009
S009C002P003R008A005,003,005,003,008,009
S009C002P003R008A006,003,006,003,008,009
S009C002P003R008A007,003,007,003,008,009
S009C002P003R008A008,003,008,003,008,009
S009C002P003R008A009,003,009,004,008,009
S009C002P003R008A010,003,010,003,008,009
S009C002P003R009A002,003,011,004,009,009
S009C002P003R009A003,003,003,004,009,009
S009C002P003R009A004,003,004,004,009,009
S009C002P003R009A005,003,005,004,009,009
S009C002P003R009A006,003,006,004,009,009
S009C002P003R009A007,003,007,004,009,009
S009C002P003R009A008,003,008,004,009,009
S009C002P003R009A009,003,009,004,009,009
S009C002P003R009A010,003,010,004,009,009
S009C002P003R010A001,003,011,004,010,009
S009C002P003R010A003,003,003,004,010,009
S009C002P003R010A004,003,004,004,010,009
S009C002P003R010A005,003,005,004,010,009
S009C002P003R010A006,003,006,004,010,009
S009C002P003R010A007,003,007,004,010,009
S009C002P003R010A008,003,008,004,010,009
S009C002P003R010A009,003,009,004,010,009
S009C002P003R010A010,003,010,004,010,009
S009C002P003R011A005,003,005,004,011,009
S009C002P003R011A006,003,006,004,011,009
S009C002P003R011A007,003,007,004,011,009
S009C002P003R011A008,003,008,004,011,009
S009C002P003R011A010,003,010,004,011,009
S009C002P004R001A001,004,011,001,001,009
S009C002P004R001A003,004,003,001,001,009
S009C002P004R001A004,004,004,001,001,009
S009C002P004R001A005,004,005,001,001,009
S009C002P004R001A006,004,006,001,001,009
S009C002P004R001A007,004,007,001,001,009
S009C002P004R001A008,004,008,001,001,009
S009C002P004R001A009,004,009,001,001,009
S009C002P004R001A010,004,010,001,001,009
S009C002P004R002A002,004,011,001,002,009
S009C002P004R002A003,004,003,001,002,009
S009C002P004R002A004,004,004,001,002,009
S009C002P004R002A005,004,005,001,002,009
S009C002P004R002A006,004,006,001,002,009
S009C002P004R002A007,004,007,001,002,009
S009C002P004R002A008,004,008,001,002,009
S009C002P004R002A009,004,009,001,002,009
S009C002P004R002A010,004,010,001,002,009
S009C002P004R003A001,004,011,001,003,009
S009C002P004R003A003,004,003,001,003,009
S009C002P004R003A004,004,004,001,003,009
S009C002P004R003A005,004,005,001,003,009
S009C002P004R003A006,004,006,001,003,009
S009C002P004R003A007,004,007,001,003,009
S009C002P004R003A008,004,008,001,003,009
S009C002P004R003A009,004,009,001,003,009
S009C002P004R003A010,004,010,001,003,009
S009C002P004R004A002,004,011,002,004,009
S009C002P004R004A003,004,003,002,004,009
S009C002P004R004A004,004,004,002,004,009
S009C002P004R004A005,004,005,002,004,009
S009C002P004R004A006,004,006,002,004,009
S009C002P004R004A007,004,007,002,004,009
S009C002P004R004A008,004,008,002,004,009
S009C002P004R004A009,004,009,002,004,009
S009C002P004R004A010,004,010,002,004,009
S009C002P004R005A001,004,011,002,005,009
S009C002P004R005A003,004,003,002,005,009
S009C002P004R005A004,004,004,002,005,009
S009C002P004R005A005,004,005,002,005,009
S009C002P004R005A006,004,006,002,005,009
S009C002P004R005A007,004,007,002,005,009
S009C002P004R005A008,004,008,002,005,009
S009C002P004R005A009,004,009,002,005,009
S009C002P004R005A010,004,010,002,005,009
S009C002P004R006A002,004,011,003,006,009
S009C002P004R006A003,004,003,003,006,009
S009C002P004R006A004,004,004,003,006,009
S009C002P004R006A005,004,005,003,006,009
S009C002P004R006A006,004,006,003,006,009
S009C002P004R006A007,004,007,003,006,009
S009C002P004R006A008,004,008,003,006,009
S009C002P004R006A009,004,009,003,006,009
S009C002P004R007A001,004,011,003,007,009
S009C002P004R007A003,004,003,003,007,009
S009C002P004R007A004,004,004,003,007,009
S009C002P004R007A005,004,005,003,007,009
S009C002P004R007A006,004,006,003,007,009
S009C002P004R007A007,004,007,003,007,009
S009C002P004R007A008,004,008,003,007,009
S009C002P004R007A009,004,009,003,007,009
S009C002P004R007A010,004,010,003,007,009
S009C002P004R008A002,004,011,004,008,009
S009C002P004R008A003,004,003,004,008,009
S009C002P004R008A004,004,004,004,008,009
S009C002P004R008A005,004,005,004,008,009
S009C002P004R008A006,004,006,004,008,009
S009C002P004R008A007,004,007,004,008,009
S009C002P004R008A008,004,008,004,008,009
S009C002P004R008A009,004,009,004,008,009
S009C002P004R008A010,004,010,003,008,009
S009C002P004R009A001,004,011,004,009,009
S009C002P004R009A003,004,003,004,009,009
S009C002P004R009A004,004,004,004,009,009
S009C002P004R009A005,004,005,004,009,009
S009C002P004R009A006,004,006,004,009,009
S009C002P004R009A007,004,007,004,009,009
S009C002P004R009A008,004,008,004,009,009
S009C002P004R009A009,004,009,004,009,009
S009C002P004R009A010,004,010,004,009,009
S009C002P004R010A002,004,011,004,010,009
S009C002P004R010A003,004,003,004,010,009
S009C002P004R010A004,004,004,004,010,009
S009C002P004R010A005,004,005,004,010,009
S009C002P004R010A006,004,006,004,010,009
S009C002P004R010A007,004,007,004,010,009
S009C002P004R010A008,004,008,004,010,009
S009C002P004R010A009,004,009,004,010,009
S009C002P004R010A010,004,010,004,010,009
S009C002P004R011A010,004,010,004,011,009
S009C003P001R001A002,001,011,001,001,009
S009C003P001R001A003,001,003,001,001,009
S009C003P001R001A004,001,004,001,001,009
S009C003P001R001A005,001,005,001,001,009
S009C003P001R001A006,001,006,001,001,009
S009C003P001R001A007,001,007,001,001,009
S009C003P001R001A008,001,008,001,001,009
S009C003P001R001A009,001,009,001,001,009
S009C003P001R001A010,001,010,001,001,009
S009C003P001R002A001,001,011,001,002,009
S009C003P001R002A003,001,003,001,002,009
S009C003P001R002A004,001,004,001,002,009
S009C003P001R002A005,001,005,001,002,009
S009C003P001R002A006,001,006,001,002,009
S009C003P001R002A007,001,007,001,002,009
S009C003P001R002A008,001,008,001,002,009
S009C003P001R002A009,001,009,001,002,009
S009C003P001R002A010,001,010,001,002,009
S009C003P001R003A002,001,011,001,003,009
S009C003P001R003A003,001,003,001,003,009
S009C003P001R003A004,001,004,001,003,009
S009C003P001R003A005,001,005,001,003,009
S009C003P001R003A006,001,006,001,003,009
S009C003P001R003A007,001,007,001,003,009
S009C003P001R003A008,001,008,001,003,009
S009C003P001R003A009,001,009,001,003,009
S009C003P001R003A010,001,010,001,003,009
S009C003P001R004A001,001,011,002,004,009
S009C003P001R004A003,001,003,002,004,009
S009C003P001R004A004,001,004,002,004,009
S009C003P001R004A005,001,005,002,004,009
S009C003P001R004A006,001,006,002,004,009
S009C003P001R004A007,001,007,002,004,009
S009C003P001R004A008,001,008,002,004,009
S009C003P001R004A009,001,009,002,004,009
S009C003P001R004A010,001,010,002,004,009
S009C003P001R005A002,001,011,002,005,009
S009C003P001R005A003,001,003,002,005,009
S009C003P001R005A004,001,004,002,005,009
S009C003P001R005A005,001,005,002,005,009
S009C003P001R005A006,001,006,002,005,009
S009C003P001R005A007,001,007,002,005,009
S009C003P001R005A008,001,008,002,005,009
S009C003P001R005A009,001,009,002,005,009
S009C003P001R005A010,001,010,002,005,009
S009C003P001R006A001,001,011,003,006,009
S009C003P001R006A003,001,003,003,006,009
S009C003P001R006A004,001,004,003,006,009
S009C003P001R006A007,001,007,003,006,009
S009C003P001R006A008,001,008,003,006,009
S009C003P001R006A009,001,009,003,006,009
S009C003P001R007A002,001,011,003,007,009
S009C003P001R007A003,001,003,003,007,009
S009C003P001R007A004,001,004,003,007,009
S009C003P001R007A005,001,005,003,007,009
S009C003P001R007A006,001,006,003,007,009
S009C003P001R007A007,001,007,003,007,009
S009C003P001R007A008,001,008,003,007,009
S009C003P001R007A009,001,009,003,007,009
S009C003P001R007A010,001,010,003,007,009
S009C003P001R008A001,001,011,004,008,009
S009C003P001R008A003,001,003,004,008,009
S009C003P001R008A004,001,004,004,008,009
S009C003P001R008A005,001,005,003,008,009
S009C003P001R008A006,001,006,003,008,009
S009C003P001R008A007,001,007,004,008,009
S009C003P001R008A008,001,008,004,008,009
S009C003P001R008A009,001,009,004,008,009
S009C003P001R008A010,001,010,003,008,009
S009C003P001R009A002,001,011,004,009,009
S009C003P001R009A003,001,003,004,009,009
S009C003P001R009A004,001,004,004,009,009
S009C003P001R009A005,001,005,004,009,009
S009C003P001R009A006,001,006,004,009,009
S009C003P001R009A009,001,009,004,009,009
S009C003P001R009A010,001,010,004,009,009
S009C003P001R010A001,001,011,004,010,009
S009C003P001R010A003,001,003,004,010,009
S009C003P001R010A004,001,004,004,010,009
S009C003P001R010A005,001,005,004,010,009
S009C003P001R010A006,001,006,004,010,009
S009C003P001R010A007,001,007,004,010,009
S009C003P001R010A008,001,008,004,010,009
S009C003P001R010A009,001,009,004,010,009
S009C003P001R010A010,001,010,004,010,009
S009C003P001R011A005,001,005,004,011,009
S009C003P001R011A006,001,006,004,011,009
S009C003P001R011A007,001,007,004,011,009
S009C003P001R011A008,001,008,004,011,009
S009C003P001R011A010,001,010,004,011,009
S009C003P002R001A001,002,011,001,001,009
S009C003P002R001A003,002,003,001,001,009
S009C003P002R001A004,002,004,001,001,009
S009C003P002R001A005,002,005,001,001,009
S009C003P002R001A006,002,006,001,001,009
S009C003P002R001A007,002,007,001,001,009
S009C003P002R001A008,002,008,001,001,009
S009C003P002R001A009,002,009,001,001,009
S009C003P002R001A010,002,010,001,001,009
S009C003P002R002A002,002,011,001,002,009
S009C003P002R002A003,002,003,001,002,009
S009C003P002R002A004,002,004,001,002,009
S009C003P002R002A005,002,005,001,002,009
S009C003P002R002A006,002,006,001,002,009
S009C003P002R002A007,002,007,001,002,009
S009C003P002R002A008,002,008,001,002,009
S009C003P002R002A009,002,009,001,002,009
S009C003P002R002A010,002,010,001,002,009
S009C003P002R003A001,002,011,001,003,009
S009C003P002R003A003,002,003,001,003,009
S009C003P002R003A004,002,004,001,003,009
S009C003P002R003A005,002,005,001,003,009
S009C003P002R003A006,002,006,001,003,009
S009C003P002R003A007,002,007,001,003,009
S009C003P002R003A008,002,008,001,003,009
S009C003P002R003A009,002,009,001,003,009
S009C003P002R003A010,002,010,001,003,009
S009C003P002R004A002,002,011,002,004,009
S009C003P002R004A003,002,003,002,004,009
S009C003P002R004A004,002,004,002,004,009
S009C003P002R004A005,002,005,002,004,009
S009C003P002R004A006,002,006,002,004,009
S009C003P002R004A007,002,007,002,004,009
S009C003P002R004A008,002,008,002,004,009
S009C003P002R004A009,002,009,002,004,009
S009C003P002R004A010,002,010,002,004,009
S009C003P002R005A001,002,011,002,005,009
S009C003P002R005A003,002,003,002,005,009
S009C003P002R005A004,002,004,002,005,009
S009C003P002R005A005,002,005,002,005,009
S009C003P002R005A006,002,006,002,005,009
S009C003P002R005A007,002,007,002,005,009
S009C003P002R005A008,002,008,002,005,009
S009C003P002R005A009,002,009,002,005,009
S009C003P002R005A010,002,010,002,005,009
S009C003P002R006A002,002,011,003,006,009
S009C003P002R006A003,002,003,003,006,009
S009C003P002R006A004,002,004,003,006,009
S009C003P002R006A009,002,009,003,006,009
S009C003P002R007A001,002,011,003,007,009
S009C003P002R007A003,002,003,003,007,009
S009C003P002R007A004,002,004,003,007,009
S009C003P002R007A005,002,005,003,007,009
S009C003P002R007A006,002,006,003,007,009
S009C003P002R007A007,002,007,003,007,009
S009C003P002R007A008,002,008,003,007,009
S009C003P002R007A009,002,009,003,007,009
S009C003P002R007A010,002,010,003,007,009
S009C003P002R008A002,002,011,004,008,009
S009C003P002R008A003,002,003,004,008,009
S009C003P002R008A004,002,004,004,008,009
S009C003P002R008A005,002,005,003,008,009
S009C003P002R008A006,002,006,003,008,009
S009C003P002R008A007,002,007,003,008,009
S009C003P002R008A008,002,008,003,008,009
S009C003P002R008A009,002,009,004,008,009
S009C003P002R008A010,002,010,003,008,009
S009C003P002R009A003,002,003,004,009,009
S009C003P002R009A004,002,004,004,009,009
S009C003P002R009A005,002,005,004,009,009
S009C003P002R009A006,002,006,004,009,009
S009C003P002R009A007,002,007,004,009,009
S009C003P002R009A008,002,008,004,009,009
S009C003P002R009A009,002,009,004,009,009
S009C003P002R009A010,002,010,004,009,009
S009C003P002R010A001,002,011,004,010,009
S009C003P002R010A002,002,011,004,010,009
S009C003P002R010A003,002,003,004,010,009
S009C003P002R010A004,002,004,004,010,009
S009C003P002R010A005,002,005,004,010,009
S009C003P002R010A006,002,006,004,010,009
S009C003P002R010A007,002,007,004,010,009
S009C003P002R010A008,002,008,004,010,009
S009C003P002R010A009,002,009,004,010,009
S009C003P002R010A010,002,010,004,010,009
S009C003P002R011A005,002,005,004,011,009
S009C003P002R011A006,002,006,004,011,009
S009C003P002R011A007,002,007,004,011,009
S009C003P002R011A008,002,008,004,011,009
S009C003P002R011A010,002,010,004,011,009
S009C003P003R001A002,003,011,001,001,009
S009C003P003R001A003,003,003,001,001,009
S009C003P003R001A004,003,004,001,001,009
S009C003P003R001A005,003,005,001,001,009
S009C003P003R001A006,003,006,001,001,009
S009C003P003R001A007,003,007,001,001,009
S009C003P003R001A008,003,008,001,001,009
S009C003P003R001A009,003,009,001,001,009
S009C003P003R001A010,003,010,001,001,009
S009C003P003R002A001,003,011,001,002,009
S009C003P003R002A003,003,003,001,002,009
S009C003P003R002A004,003,004,001,002,009
S009C003P003R002A005,003,005,001,002,009
S009C003P003R002A006,003,006,001,002,009
S009C003P003R002A007,003,007,001,002,009
S009C003P003R002A008,003,008,001,002,009
S009C003P003R002A009,003,009,001,002,009
S009C003P003R002A010,003,010,001,002,009
S009C003P003R003A002,003,011,001,003,009
S009C003P003R003A003,003,003,001,003,009
S009C003P003R003A004,003,004,001,003,009
S009C003P003R003A005,003,005,001,003,009
S009C003P003R003A006,003,006,001,003,009
S009C003P003R003A007,003,007,001,003,009
S009C003P003R003A008,003,008,001,003,009
S009C003P003R003A009,003,009,001,003,009
S009C003P003R003A010,003,010,001,003,009
S009C003P003R004A001,003,011,002,004,009
S009C003P003R004A003,003,003,002,004,009
S009C003P003R004A004,003,004,002,004,009
S009C003P003R004A005,003,005,002,004,009
S009C003P003R004A006,003,006,002,004,009
S009C003P003R004A007,003,007,002,004,009
S009C003P003R004A008,003,008,002,004,009
S009C003P003R004A009,003,009,002,004,009
S009C003P003R004A010,003,010,002,004,009
S009C003P003R005A002,003,011,002,005,009
S009C003P003R005A003,003,003,002,005,009
S009C003P003R005A004,003,004,002,005,009
S009C003P003R005A005,003,005,002,005,009
S009C003P003R005A006,003,006,002,005,009
S009C003P003R005A007,003,007,002,005,009
S009C003P003R005A008,003,008,002,005,009
S009C003P003R005A009,003,009,002,005,009
S009C003P003R005A010,003,010,002,005,009
S009C003P003R006A001,003,011,003,006,009
S009C003P003R006A003,003,003,003,006,009
S009C003P003R006A004,003,004,003,006,009
S009C003P003R006A009,003,009,003,006,009
S009C003P003R007A002,003,011,003,007,009
S009C003P003R007A003,003,003,003,007,009
S009C003P003R007A004,003,004,003,007,009
S009C003P003R007A005,003,005,003,007,009
S009C003P003R007A006,003,006,003,007,009
S009C003P003R007A007,003,007,003,007,009
S009C003P003R007A008,003,008,003,007,009
S009C003P003R007A009,003,009,003,007,009
S009C003P003R007A010,003,010,003,007,009
S009C003P003R008A001,003,011,004,008,009
